,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,elev_high,elev_low,average_speed,max_speed,start_latlng,start_latitude,start_longitude,distance_km,day_of_week,month_of_year,year,elapsed_time_hr,moving_time_hr
81,9955281491,Val ferret,2023-10-01 11:54:59,Hike,7004.7,0 days 00:00:00.000005573,0 days 00:00:00.000006324,117.1,1766.0,1645.4,1.257,2.248,"[45.85226311348379, 7.024714546278119]",45.85226311348379,7.024714546278119,7.0047,Sunday,10,2023,1.7566666666666666e-09,1.5480555555555555e-09
82,9930781450,Afternoon Run,2023-09-27 14:42:17,Run,10037.6,0 days 00:00:00.000004979,0 days 00:00:00.000005216,145.9,1041.4,1000.2,2.016,5.474,"[45.90928788296878, 6.843681698665023]",45.90928788296878,6.843681698665023,10.037600000000001,Wednesday,9,2023,1.448888888888889e-09,1.3830555555555555e-09
83,9911543481,Lunch Hike,2023-09-24 11:02:49,Hike,5011.1,0 days 00:00:00.000006302,0 days 00:00:00.000015220,458.1,1876.5,1415.7,0.795,2.429,"[45.99675270728767, 6.926401862874627]",45.99675270728767,6.926401862874627,5.011100000000001,Sunday,9,2023,4.227777777777778e-09,1.7505555555555555e-09
84,9903381366,Montenver,2023-09-23 09:25:57,Hike,7508.4,0 days 00:00:00.000007700,0 days 00:00:00.000008288,856.1,1908.5,1055.0,0.975,3.58,"[45.93168751336634, 6.88617660664022]",45.93168751336634,6.88617660664022,7.5084,Saturday,9,2023,2.3022222222222223e-09,2.138888888888889e-09
85,9887290249,Afternoon Run,2023-09-20 17:58:51,Run,5625.8,0 days 00:00:00.000002335,0 days 00:00:00.000002338,59.0,1105.8,1045.8,2.409,4.593,"[45.93159321695566, 6.8862096313387156]",45.93159321695566,6.8862096313387156,5.6258,Wednesday,9,2023,6.494444444444444e-10,6.486111111111111e-10
86,9882336090,Evening Run,2023-09-19 18:41:54,Run,4271.8,0 days 00:00:00.000001743,0 days 00:00:00.000001751,50.3,1105.8,1055.0,2.451,4.188,"[45.931538650766015, 6.886054985225201]",45.931538650766015,6.886054985225201,4.2718,Tuesday,9,2023,4.863888888888888e-10,4.841666666666667e-10
87,9866427267,Le chapeau,2023-09-17 10:27:42,Hike,10331.8,0 days 00:00:00.000008855,0 days 00:00:00.000009754,487.7,1538.3,1055.0,1.167,3.428,"[45.931336395442486, 6.88581014983356]",45.931336395442486,6.88581014983356,10.3318,Sunday,9,2023,2.7094444444444444e-09,2.459722222222222e-09
88,9854927139,Afternoon Run,2023-09-15 17:50:51,Run,5664.8,0 days 00:00:00.000002304,0 days 00:00:00.000002306,93.0,1145.2,1055.0,2.459,6.841,"[45.931484419852495, 6.88585365191102]",45.931484419852495,6.88585365191102,5.6648000000000005,Friday,9,2023,6.405555555555555e-10,6.4e-10
89,9842102386,Afternoon Run,2023-09-13 17:53:05,Run,4194.3,0 days 00:00:00.000001688,0 days 00:00:00.000001694,50.2,1105.7,1055.0,2.485,3.894,"[45.931429183110595, 6.885912828147411]",45.931429183110595,6.885912828147411,4.1943,Wednesday,9,2023,4.705555555555555e-10,4.688888888888889e-10
90,9821703736,Morning Hike,2023-09-10 08:31:17,Hike,12266.2,0 days 00:00:00.000015643,0 days 00:00:00.000021379,404.0,2692.6,1657.4,0.784,2.317,"[45.832286439836025, 6.796620916575193]",45.832286439836025,6.796620916575193,12.266200000000001,Sunday,9,2023,5.938611111111111e-09,4.345277777777777e-09
91,9816455385,Prarion to refuge plan glacier,2023-09-09 14:05:30,Hike,13620.6,0 days 00:00:00.000015814,0 days 00:00:00.000020079,1289.7,2690.9,1653.3,0.861,12.147,"[45.88620487600565, 6.7530428152531385]",45.88620487600565,6.7530428152531385,13.6206,Saturday,9,2023,5.5775e-09,4.3927777777777775e-09
92,9806506916,Morning Run,2023-09-08 08:50:59,Run,4249.8,0 days 00:00:00.000001714,0 days 00:00:00.000001717,50.3,1105.7,1055.0,2.479,4.136,"[45.93158156611025, 6.886201752349734]",45.93158156611025,6.886201752349734,4.2498000000000005,Friday,9,2023,4.769444444444445e-10,4.761111111111111e-10
93,9787677900,Afternoon Run,2023-09-05 13:32:32,Run,4451.3,0 days 00:00:00.000001913,0 days 00:00:00.000002198,50.3,1105.7,1052.3,2.327,3.906,"[45.931692542508245, 6.886170068755746]",45.931692542508245,6.886170068755746,4.4513,Tuesday,9,2023,6.105555555555555e-10,5.313888888888889e-10
94,9774362638,Lunch Run,2023-09-03 12:40:17,Run,4530.4,0 days 00:00:00.000001859,0 days 00:00:00.000001962,19.9,1061.7,1041.7,2.437,3.723,"[45.93166488222778, 6.886144587770104]",45.93166488222778,6.886144587770104,4.530399999999999,Sunday,9,2023,5.45e-10,5.163888888888888e-10
95,9767456811,"Longest ride ever, building it up",2023-09-02 11:58:02,Ride,23904.3,0 days 00:00:00.000004651,0 days 00:00:00.000004808,147.4,1066.9,994.1,5.14,18.017,"[45.93161903321743, 6.886239806190133]",45.93161903321743,6.886239806190133,23.9043,Saturday,9,2023,1.3355555555555556e-09,1.2919444444444444e-09
96,9756296364,God this leaving the beach hurts.,2023-08-31 16:37:36,Run,4900.5,0 days 00:00:00.000002047,0 days 00:00:00.000002082,54.5,1105.7,1055.0,2.394,4.34,"[45.93159941956401, 6.886231005191803]",45.93159941956401,6.886231005191803,4.9005,Thursday,8,2023,5.783333333333333e-10,5.686111111111111e-10
97,9697566146,Cascade de Bérard via ferrata,2023-08-22 11:21:42,Hike,3592.0,0 days 00:00:00.000003463,0 days 00:00:00.000005225,191.6,1465.0,1360.1,1.037,3.862,"[46.01451840251684, 6.919993394985795]",46.01451840251684,6.919993394985795,3.592,Tuesday,8,2023,1.451388888888889e-09,9.619444444444443e-10
98,9658503311,Flegere to Lac Blanc to Index,2023-08-16 10:45:53,Hike,6105.4,0 days 00:00:00.000007259,0 days 00:00:00.000008425,642.6,2389.0,1868.9,0.841,2.406,"[45.96060977317393, 6.886873980984092]",45.96060977317393,6.886873980984092,6.1053999999999995,Wednesday,8,2023,2.3402777777777778e-09,2.016388888888889e-09
99,9554620376,Dolomites Day 3,2023-07-31 08:26:32,Hike,9032.8,0 days 00:00:00.000009087,0 days 00:00:00.000013020,531.2,2520.6,2212.4,0.994,5.526,"[46.62826146930456, 12.35773153603077]",46.62826146930456,12.35773153603077,9.0328,Monday,7,2023,3.6166666666666668e-09,2.5241666666666667e-09
100,9554620300,Dolomites Day 2,2023-07-30 12:08:33,Hike,5168.0,0 days 00:00:00.000006197,0 days 00:00:00.000009862,247.9,2554.6,2209.8,0.834,2.506,"[46.63695065304637, 12.310775276273489]",46.63695065304637,12.310775276273489,5.168,Sunday,7,2023,2.7394444444444445e-09,1.7213888888888888e-09
101,9568115849,Via ferrata - Toblinger,2023-07-30 09:36:58,RockClimbing,3015.1,0 days 00:00:00.000002894,0 days 00:00:00.000007660,213.0,2613.2,2394.8,1.042,5.25,"[46.637175, 12.310666]",46.637175,12.310666,3.0151,Sunday,7,2023,2.127777777777778e-09,8.038888888888889e-10
102,9554620561,Dolomites day 1 - 102 Landro to Locatelli,2023-07-29 09:45:04,Hike,12060.5,0 days 00:00:00.000013381,0 days 00:00:00.000017696,1001.0,2397.9,1406.9,0.901,2.586,"[46.61870140582323, 12.216626051813364]",46.61870140582323,12.216626051813364,12.0605,Saturday,7,2023,4.915555555555556e-09,3.7169444444444444e-09
103,9531588973,Dolomites cinque torri,2023-07-27 11:06:20,Hike,9584.9,0 days 00:00:00.000010825,0 days 00:00:00.000018878,476.2,2427.2,1971.5,0.885,3.32,"[46.52030180208385, 12.021079855039716]",46.52030180208385,12.021079855039716,9.5849,Thursday,7,2023,5.243888888888889e-09,3.0069444444444446e-09
104,9525729973,Lunch Hike,2023-07-26 11:25:35,Hike,14873.6,0 days 00:00:00.000015976,0 days 00:00:00.000021418,818.7,2406.9,1662.1,0.931,2.416,"[46.55428756959736, 11.96983608417213]",46.55428756959736,11.96983608417213,14.8736,Wednesday,7,2023,5.949444444444444e-09,4.437777777777778e-09
105,9512105879,Route 11 dolomites,2023-07-24 12:09:55,Hike,8547.0,0 days 00:00:00.000009118,0 days 00:00:00.000011822,478.1,2100.7,1665.7,0.937,2.758,"[46.55441455543041, 11.971364440396428]",46.55441455543041,11.971364440396428,8.547,Monday,7,2023,3.283888888888889e-09,2.5327777777777777e-09
106,9483259024,Evening Walk,2023-07-19 19:29:14,Hike,6246.0,0 days 00:00:00.000004960,0 days 00:00:00.000005389,112.5,1161.7,1055.0,1.259,2.984,"[45.93163185752928, 6.886145677417517]",45.93163185752928,6.886145677417517,6.246,Wednesday,7,2023,1.4969444444444445e-09,1.3777777777777778e-09
107,9462581653,TMB day hike with family La foully,2023-07-15 10:45:50,Hike,11105.3,0 days 00:00:00.000009898,0 days 00:00:00.000012224,562.1,2132.3,1602.7,1.122,3.886,"[45.931516187265515, 7.098373873159289]",45.931516187265515,7.098373873159289,11.1053,Saturday,7,2023,3.3955555555555555e-09,2.7494444444444446e-09
108,9462581418,Afternoon Walk,2023-07-14 16:28:25,Hike,4698.8,0 days 00:00:00.000004293,0 days 00:00:00.000004830,182.5,1812.5,1599.4,1.095,2.418,"[45.93150118365884, 7.098446795716882]",45.93150118365884,7.098446795716882,4.6988,Friday,7,2023,1.3416666666666667e-09,1.1925e-09
109,9437200340,Afternoon Hike,2023-07-12 14:16:38,Hike,4507.2,0 days 00:00:00.000004168,0 days 00:00:00.000004301,199.4,1205.1,1018.9,1.081,2.712,"[45.91378561221063, 6.8463067431002855]",45.91378561221063,6.8463067431002855,4.5072,Wednesday,7,2023,1.1947222222222223e-09,1.1577777777777778e-09
110,9411700505,Flegere to Brevent to home,2023-07-08 11:39:59,Hike,8198.9,0 days 00:00:00.000008563,0 days 00:00:00.000011804,314.6,2068.9,1039.4,0.957,7.314,"[45.960565684363246, 6.886746743693948]",45.960565684363246,6.886746743693948,8.1989,Saturday,7,2023,3.278888888888889e-09,2.3786111111111113e-09
111,9375247781,1st little ride.,2023-07-02 16:00:22,Ride,17005.8,0 days 00:00:00.000003384,0 days 00:00:00.000003463,93.7,1081.5,1002.7,5.025,11.206,"[45.93143471516669, 6.88577595166862]",45.93143471516669,6.88577595166862,17.0058,Sunday,7,2023,9.619444444444443e-10,9.4e-10
112,9350401478,"Via ferrata, don’t be fooled by the distance look at the vertical.",2023-06-28 12:21:57,Hike,1930.4,0 days 00:00:00.000002205,0 days 00:00:00.000007344,353.5,2076.6,1850.3,0.875,3.576,"[45.960034020245075, 6.885826913639903]",45.960034020245075,6.885826913639903,1.9304000000000001,Wednesday,6,2023,2.04e-09,6.125e-10
113,9331601868,Montenver to aguille midi,2023-06-25 09:39:26,Hike,5862.6,0 days 00:00:00.000007378,0 days 00:00:00.000009061,498.3,2226.8,1901.1,0.795,2.22,"[45.933208, 6.917213]",45.933208,6.917213,5.8626000000000005,Sunday,6,2023,2.5169444444444445e-09,2.0494444444444446e-09
114,9288479331,Lunch Walk,2023-06-18 12:20:15,Hike,2544.1,0 days 00:00:00.000002616,0 days 00:00:00.000004193,5.7,2190.7,1853.1,0.973,4.776,"[46.02077859453857, 6.970752272754908]",46.02077859453857,6.970752272754908,2.5441,Sunday,6,2023,1.1647222222222222e-09,7.266666666666666e-10
115,9200470278,Lunch Walk,2023-06-04 11:08:38,Hike,6803.9,0 days 00:00:00.000008107,0 days 00:00:00.000009365,838.5,1895.8,1055.2,0.839,2.674,"[45.931461453437805, 6.885948870331049]",45.931461453437805,6.885948870331049,6.8039,Sunday,6,2023,2.601388888888889e-09,2.2519444444444446e-09
116,9176525253,Afternoon Run,2023-05-31 17:47:49,Run,4230.2,0 days 00:00:00.000001673,0 days 00:00:00.000001691,49.9,1105.5,1055.2,2.529,4.348,"[45.93165725469589, 6.886259922757745]",45.93165725469589,6.886259922757745,4.2302,Wednesday,5,2023,4.697222222222222e-10,4.647222222222222e-10
117,9163328892,Afternoon Run,2023-05-29 16:00:51,Run,5768.8,0 days 00:00:00.000002351,0 days 00:00:00.000002353,93.2,1145.4,1055.2,2.454,4.48,"[45.93157268129289, 6.886225305497646]",45.93157268129289,6.886225305497646,5.768800000000001,Monday,5,2023,6.536111111111111e-10,6.530555555555556e-10
118,9162474962,Afternoon Walk,2023-05-29 13:04:05,Hike,3073.7,0 days 00:00:00.000002705,0 days 00:00:00.000003636,159.5,1461.6,1359.9,1.136,6.42,"[46.014244, 6.920065]",46.014244,6.920065,3.0736999999999997,Monday,5,2023,1.01e-09,7.513888888888889e-10
119,9151354499,Afternoon Hike,2023-05-27 14:34:27,Hike,7018.1,0 days 00:00:00.000006193,0 days 00:00:00.000006357,411.0,1468.0,1076.2,1.133,4.12,"[45.93126581981778, 6.885997569188476]",45.93126581981778,6.885997569188476,7.0181000000000004,Saturday,5,2023,1.7658333333333334e-09,1.7202777777777779e-09
120,9139112964,Some air,2023-05-25 18:18:40,Run,5659.6,0 days 00:00:00.000002229,0 days 00:00:00.000002272,93.3,1145.4,1055.2,2.539,7.83,"[45.93158885836601, 6.8860070407390594]",45.93158885836601,6.8860070407390594,5.6596,Thursday,5,2023,6.311111111111111e-10,6.191666666666666e-10
121,9123423104,School to home,2023-05-23 08:32:33,Run,3578.6,0 days 00:00:00.000001460,0 days 00:00:00.000001464,24.1,1056.3,1031.6,2.451,5.228,"[45.91224007308483, 6.855786256492138]",45.91224007308483,6.855786256492138,3.5786,Tuesday,5,2023,4.0666666666666666e-10,4.0555555555555553e-10
122,9099819636,Afternoon Walk,2023-05-19 13:08:57,Hike,1987.6,0 days 00:00:00.000001923,0 days 00:00:00.000004638,108.2,601.7,525.2,1.034,2.298,"[47.06956649199128, 3.9365542866289616]",47.06956649199128,3.9365542866289616,1.9875999999999998,Friday,5,2023,1.2883333333333333e-09,5.341666666666666e-10
123,9082352862,Just trying to get warm,2023-05-16 17:27:34,Run,4134.7,0 days 00:00:00.000001698,0 days 00:00:00.000001707,49.9,1105.5,1055.2,2.435,3.794,"[45.93163822777569, 6.886286241933703]",45.93163822777569,6.886286241933703,4.1347,Tuesday,5,2023,4.741666666666666e-10,4.716666666666667e-10
124,9062904179,Floria,2023-05-13 11:14:36,Hike,10914.1,0 days 00:00:00.000008531,0 days 00:00:00.000009005,410.5,1433.5,1055.2,1.279,4.224,"[45.9317328594625, 6.886147689074278]",45.9317328594625,6.886147689074278,10.914100000000001,Saturday,5,2023,2.501388888888889e-09,2.3697222222222223e-09
125,9033631464,Val ferret,2023-05-08 11:55:27,Hike,14030.4,0 days 00:00:00.000011831,0 days 00:00:00.000014178,182.9,1758.1,1582.6,1.186,3.586,"[45.83059245720506, 6.986236833035946]",45.83059245720506,6.986236833035946,14.0304,Monday,5,2023,3.938333333333334e-09,3.286388888888889e-09
126,9019975750,Hiking training @ c&n,2023-05-06 09:19:21,Hike,8827.5,0 days 00:00:00.000009174,0 days 00:00:00.000011308,863.6,1905.0,1041.5,0.962,6.971,"[45.93167, 6.886379]",45.93167,6.886379,8.8275,Saturday,5,2023,3.141111111111111e-09,2.5483333333333333e-09
127,9003054922,Afternoon Run,2023-05-03 15:59:59,Run,4543.8,0 days 00:00:00.000001930,0 days 00:00:00.000002073,26.2,1081.5,1040.6,2.354,3.77,"[45.93141711317003, 6.885783243924379]",45.93141711317003,6.885783243924379,4.5438,Wednesday,5,2023,5.758333333333334e-10,5.361111111111111e-10
128,8977856685,Trail run,2023-04-29 14:23:52,Run,10515.8,0 days 00:00:00.000004875,0 days 00:00:00.000005177,282.8,1244.3,1053.2,2.157,4.786,"[45.9316395688802, 6.886229244992137]",45.9316395688802,6.886229244992137,10.515799999999999,Saturday,4,2023,1.4380555555555556e-09,1.3541666666666666e-09
129,8961058348,Afternoon Run,2023-04-26 16:33:14,Run,7079.2,0 days 00:00:00.000002967,0 days 00:00:00.000003010,91.3,1115.1,1036.8,2.386,3.772,"[45.927792359143496, 6.872254768386483]",45.927792359143496,6.872254768386483,7.0792,Wednesday,4,2023,8.361111111111111e-10,8.241666666666667e-10
130,8955586286,Quick blast if air,2023-04-25 19:05:43,Run,2600.6,0 days 00:00:00.000001010,0 days 00:00:00.000001010,26.2,1081.5,1055.2,2.575,5.22,"[45.931440498679876, 6.885538240894675]",45.931440498679876,6.885538240894675,2.6006,Tuesday,4,2023,2.8055555555555555e-10,2.8055555555555555e-10
131,8941717558,Building up an appetite,2023-04-23 10:56:00,Hike,6803.1,0 days 00:00:00.000005985,0 days 00:00:00.000006260,209.4,1625.8,1408.4,1.137,3.184,"[45.82064565271139, 6.966443220153451]",45.82064565271139,6.966443220153451,6.803100000000001,Sunday,4,2023,1.7388888888888888e-09,1.6625e-09
132,8936874005,Afternoon Run,2023-04-22 16:05:53,Run,4253.7,0 days 00:00:00.000001744,0 days 00:00:00.000001757,49.9,1105.5,1055.2,2.439,5.166,"[45.931720370426774, 6.886216755956411]",45.931720370426774,6.886216755956411,4.2537,Saturday,4,2023,4.880555555555555e-10,4.844444444444445e-10
133,8929914644,Grand montets with the kids,2023-04-21 11:40:29,AlpineSki,23617.6,0 days 00:00:00.000006316,0 days 00:00:00.000008166,2677.3,2754.0,1230.7,3.739,15.0,"[45.972869731485844, 6.9326267670840025]",45.972869731485844,6.9326267670840025,23.6176,Friday,4,2023,2.2683333333333335e-09,1.7544444444444445e-09
134,8914350806,Evening Run,2023-04-18 19:14:55,Run,5288.4,0 days 00:00:00.000002192,0 days 00:00:00.000002792,93.1,1145.4,1055.2,2.413,4.37,"[45.93169363215566, 6.886307783424854]",45.93169363215566,6.886307783424854,5.288399999999999,Tuesday,4,2023,7.755555555555556e-10,6.088888888888889e-10
135,8819808714,First family ski this year! Loads of powder.,2023-04-02 11:05:37,AlpineSki,29677.6,0 days 00:00:00.000008043,0 days 00:00:00.000012719,2785.1,2248.5,1456.4,3.69,14.31,"[46.01490564644337, 6.956497253850102]",46.01490564644337,6.956497253850102,29.677599999999998,Sunday,4,2023,3.5330555555555555e-09,2.2341666666666667e-09
136,8803936342,Run 7,2023-03-30 18:24:39,Run,6271.8,0 days 00:00:00.000002619,0 days 00:00:00.000002639,97.3,1145.4,1055.2,2.395,4.712,"[45.93163948506117, 6.886222036555409]",45.93163948506117,6.886222036555409,6.2718,Thursday,3,2023,7.330555555555556e-10,7.275e-10
137,8759001646,Flaine with the Tuckers,2023-03-22 10:45:08,AlpineSki,51513.8,0 days 00:00:00.000013423,0 days 00:00:00.000025189,4914.0,2468.5,1577.9,3.838,16.52,"[46.017410242930055, 6.712004262953997]",46.017410242930055,6.712004262953997,51.5138,Wednesday,3,2023,6.996944444444444e-09,3.728611111111111e-09
138,8733809499,Beautiful play in the snow.,2023-03-18 09:56:26,AlpineSki,21092.0,0 days 00:00:00.000005798,0 days 00:00:00.000007097,2395.9,2480.0,1690.7,3.638,14.738,"[45.96679394133389, 6.875957306474447]",45.96679394133389,6.875957306474447,21.092,Saturday,3,2023,1.9713888888888888e-09,1.6105555555555556e-09
139,8730522810,Run 6,2023-03-17 17:58:52,Run,4753.2,0 days 00:00:00.000001888,0 days 00:00:00.000001888,54.2,1105.5,1055.2,2.518,3.98,"[45.93160059303045, 6.8862066976726055]",45.93160059303045,6.8862066976726055,4.7532,Friday,3,2023,5.244444444444445e-10,5.244444444444445e-10
140,8722337374,Run 5,2023-03-15 16:48:07,Run,5111.8,0 days 00:00:00.000001989,0 days 00:00:00.000002059,28.5,1078.5,1041.9,2.57,7.828,"[45.93169673345983, 6.886299652978778]",45.93169673345983,6.886299652978778,5.111800000000001,Wednesday,3,2023,5.719444444444445e-10,5.525e-10
141,8687111448,Run 4,2023-03-09 18:24:18,Run,5049.6,0 days 00:00:00.000002055,0 days 00:00:00.000002062,57.3,1105.6,1052.2,2.457,4.332,"[45.93137034215033, 6.8859136663377285]",45.93137034215033,6.8859136663377285,5.049600000000001,Thursday,3,2023,5.727777777777777e-10,5.708333333333334e-10
142,8674533250,Petite run 3,2023-03-07 12:24:09,Run,3208.0,0 days 00:00:00.000001260,0 days 00:00:00.000001260,22.3,1056.3,1041.5,2.546,3.45,"[45.93163303099573, 6.8862800393253565]",45.93163303099573,6.8862800393253565,3.208,Tuesday,3,2023,3.5e-10,3.5e-10
143,8635457233,Run 2,2023-02-28 12:15:43,Run,4761.0,0 days 00:00:00.000001854,0 days 00:00:00.000001887,36.3,1081.5,1055.2,2.568,3.992,"[45.931535214185715, 6.88604760915041]",45.931535214185715,6.88604760915041,4.761,Tuesday,2,2023,5.241666666666667e-10,5.15e-10
144,8635318174,Lunch Activity,2023-02-25 11:11:52,AlpineSki,20090.9,0 days 00:00:00.000005362,0 days 00:00:00.000008809,1763.8,2754.0,1236.4,3.747,14.23,"[45.96070189028978, 6.9411795772612095]",45.96070189028978,6.9411795772612095,20.0909,Saturday,2,2023,2.4469444444444445e-09,1.4894444444444444e-09
145,8597571272,First run of the year,2023-02-21 12:21:52,Run,3764.2,0 days 00:00:00.000001481,0 days 00:00:00.000001557,28.4,1064.1,1041.5,2.542,3.581,"[45.931549882516265, 6.885957168415189]",45.931549882516265,6.885957168415189,3.7641999999999998,Tuesday,2,2023,4.325e-10,4.113888888888889e-10
146,8582199611,Grands Montets to Lavancher,2023-02-18 14:47:01,Hike,8027.7,0 days 00:00:00.000006789,0 days 00:00:00.000007866,218.3,1298.2,1150.8,1.182,3.054,"[45.97768932580948, 6.924146795645356]",45.97768932580948,6.924146795645356,8.0277,Saturday,2,2023,2.185e-09,1.885833333333333e-09
147,8548746309,Family fun courmayeur cross country,2023-02-12 12:10:42,NordicSki,6642.2,0 days 00:00:00.000003066,0 days 00:00:00.000005483,92.1,1637.4,1570.1,2.166,6.892,"[45.828594295307994, 6.982455253601074]",45.828594295307994,6.982455253601074,6.6422,Sunday,2,2023,1.5230555555555557e-09,8.516666666666666e-10
148,8543047231,Sat ski du fond,2023-02-11 14:37:55,NordicSki,8377.2,0 days 00:00:00.000003275,0 days 00:00:00.000003462,103.0,1128.7,1047.0,2.558,7.236,"[45.93201574869454, 6.88456024043262]",45.93201574869454,6.88456024043262,8.3772,Saturday,2,2023,9.616666666666668e-10,9.097222222222223e-10
149,8531947019,Afternoon Activity,2023-02-09 14:16:53,NordicSki,4642.8,0 days 00:00:00.000001675,0 days 00:00:00.000001719,31.7,1063.1,1047.0,2.772,5.982,"[45.932178692892194, 6.884280368685722]",45.932178692892194,6.884280368685722,4.6428,Thursday,2,2023,4.775e-10,4.652777777777778e-10
150,8502846338,Cruising with the girls.,2023-02-04 09:27:38,AlpineSki,29919.0,0 days 00:00:00.000006446,0 days 00:00:00.000009211,2565.4,2251.5,1477.0,4.641,16.272,"[46.01485485211015, 6.957835843786597]",46.01485485211015,6.957835843786597,29.919,Saturday,2,2023,2.558611111111111e-09,1.7905555555555556e-09
151,8434029820,Cross country sunday,2023-01-22 15:10:47,NordicSki,5229.3,0 days 00:00:00.000002192,0 days 00:00:00.000002365,61.9,1103.4,1053.4,2.386,6.83,"[45.932216830551624, 6.8846027366817]",45.932216830551624,6.8846027366817,5.2293,Sunday,1,2023,6.569444444444445e-10,6.088888888888889e-10
152,8426953551,Flegere - strong wind,2023-01-21 09:48:48,AlpineSki,22687.2,0 days 00:00:00.000006886,0 days 00:00:00.000009671,2733.4,2476.8,1689.9,3.295,14.502,"[45.96009763889015, 6.887274384498596]",45.96009763889015,6.887274384498596,22.6872,Saturday,1,2023,2.686388888888889e-09,1.9127777777777778e-09
153,8388954267,Cruising Les Houches ,2023-01-14 09:10:47,AlpineSki,25825.5,0 days 00:00:00.000006926,0 days 00:00:00.000007293,2258.8,1881.1,1570.0,3.729,11.216,"[45.88599935173988, 6.752838799729943]",45.88599935173988,6.752838799729943,25.8255,Saturday,1,2023,2.0258333333333335e-09,1.9238888888888887e-09
154,8381647526,Night time ski de fond,2023-01-12 18:36:25,NordicSki,3969.6,0 days 00:00:00.000001789,0 days 00:00:00.000002136,24.0,1091.8,1073.0,2.219,5.48,"[45.934534, 6.889032]",45.934534,6.889032,3.9696,Thursday,1,2023,5.933333333333334e-10,4.969444444444444e-10
155,8351198970,Bois de bouchet,2023-01-07 10:18:17,NordicSki,6018.7,0 days 00:00:00.000002319,0 days 00:00:00.000002511,40.3,1078.7,1043.3,2.595,6.444,"[45.93442479148507, 6.888677766546607]",45.93442479148507,6.888677766546607,6.0187,Saturday,1,2023,6.975e-10,6.441666666666667e-10
156,8321139324,Lunch Walk,2023-01-01 12:51:21,Hike,7318.6,0 days 00:00:00.000005658,0 days 00:00:00.000005905,142.6,141.1,46.3,1.293,3.814,"[51.40196805819869, -2.276899656280875]",51.40196805819869,-2.276899656280875,7.3186,Sunday,1,2023,1.6402777777777777e-09,1.5716666666666667e-09
157,8293321380,Tramore Beach,2022-12-26 11:37:41,Hike,7239.6,0 days 00:00:00.000007230,0 days 00:00:00.000008359,39.2,9.1,0.4,1.001,7.29,"[52.15720837935805, -7.129546841606498]",52.15720837935805,-7.129546841606498,7.2396,Monday,12,2022,2.3219444444444446e-09,2.0083333333333335e-09
158,8206415679,Family stroll,2022-12-04 11:43:58,Hike,8394.1,0 days 00:00:00.000009095,0 days 00:00:00.000010634,487.3,1467.9,1055.2,0.923,2.816,"[45.93159757554531, 6.885441429913044]",45.93159757554531,6.885441429913044,8.3941,Sunday,12,2022,2.953888888888889e-09,2.526388888888889e-09
159,8174547977,Run/walk - cold enough to freeze eyelashes,2022-11-27 10:12:09,Run,7886.7,0 days 00:00:00.000003681,0 days 00:00:00.000003786,110.8,1146.0,1046.8,2.143,3.98,"[45.931617273017764, 6.886144923046231]",45.931617273017764,6.886144923046231,7.886699999999999,Sunday,11,2022,1.0516666666666667e-09,1.0225e-09
160,8171133436,"Snow, icy plod",2022-11-26 13:55:26,Hike,5249.0,0 days 00:00:00.000005050,0 days 00:00:00.000005840,129.7,1261.4,1150.6,1.039,2.352,"[45.96912729553878, 6.915131723508239]",45.96912729553878,6.915131723508239,5.249,Saturday,11,2022,1.6222222222222221e-09,1.4027777777777779e-09
161,8077305019,Lunch Hike,2022-11-06 12:22:51,Hike,3504.7,0 days 00:00:00.000003592,0 days 00:00:00.000005272,139.2,1479.5,1378.5,0.976,4.614,"[46.01399537175894, 6.919557033106685]",46.01399537175894,6.919557033106685,3.5046999999999997,Sunday,11,2022,1.4644444444444444e-09,9.977777777777777e-10
162,8051483153,Morning Run,2022-11-01 10:48:34,Run,5518.7,0 days 00:00:00.000002100,0 days 00:00:00.000002100,43.4,1081.5,1040.7,2.628,4.112,"[45.93162716366351, 6.886346256360412]",45.93162716366351,6.886346256360412,5.5187,Tuesday,11,2022,5.833333333333333e-10,5.833333333333333e-10
163,8043389335,Emosson Dam ,2022-10-30 11:38:16,Hike,11306.5,0 days 00:00:00.000008776,0 days 00:00:00.000013479,265.3,2008.1,1928.5,1.288,8.812,"[46.068948386237025, 6.939113941043615]",46.068948386237025,6.939113941043615,11.3065,Sunday,10,2022,3.744166666666667e-09,2.437777777777778e-09
164,8037044563,Montenver down via Caillet,2022-10-29 13:34:50,Hike,6758.3,0 days 00:00:00.000005985,0 days 00:00:00.000007851,6.1,1905.9,1056.0,1.129,5.106,"[45.931935869157314, 6.917628021910787]",45.931935869157314,6.917628021910787,6.7583,Saturday,10,2022,2.1808333333333335e-09,1.6625e-09
165,8032155337,Kiddie walk,2022-10-28 13:59:54,Hike,3629.1,0 days 00:00:00.000005083,0 days 00:00:00.000007747,365.9,2360.3,2010.0,0.714,2.502,"[45.93597644940019, 6.8524908274412155]",45.93597644940019,6.8524908274412155,3.6290999999999998,Friday,10,2022,2.1519444444444446e-09,1.4119444444444444e-09
